simulation_id,terminal_value,pnl_pct
339,0.9696489337626104,-0.03035106623738959
340,0.9398101221542466,-0.06018987784575336
341,1.1033197903230656,0.1033197903230656
342,1.0036291205707062,0.00362912057070619
343,1.008329287907904,0.008329287907903993
344,1.0314925239576878,0.03149252395768776
345,0.9287438317335905,-0.07125616826640946
346,1.0137156894905504,0.013715689490550353
347,0.9255653712309525,-0.0744346287690475
348,1.1003902254779268,0.10039022547792675
349,1.0610989127455457,0.061098912745545686
350,1.0076052917830594,0.007605291783059354
351,0.965400432581742,-0.03459956741825798
352,1.0242145341868036,0.024214534186803638
353,1.055968201822568,0.05596820182256801
354,1.0981076957414924,0.09810769574149236
355,1.007437759474526,0.007437759474526073
356,1.0436230100041006,0.043623010004100626
